2011-05-18,1008116.0
2011-05-19,1009686.0
2011-05-20,998370.0
2011-05-23,993382.0
2011-05-24,988091.0
2011-05-25,996472.0
2011-05-26,991084.0
2011-05-27,996907.0
2011-05-31,1022267.0
2011-06-01,1009991.0
2011-06-02,1009653.0
2011-06-03,1004353.0
2011-06-06,993593.0
2011-06-07,981653.0
2011-06-08,982053.0
2011-06-09,980553.0
2011-06-10,969433.0
2011-06-13,971641.0
2011-06-14,990265.0
2011-06-15,972121.0000000001
2011-06-16,967065.0
2011-06-17,951449.0
2011-06-20,935705.0000000001
2011-06-21,967513.0000000001
2011-06-22,958937.0
2011-06-23,986393.0
2011-06-24,970841.0
2011-06-27,988985.0
2011-06-28,999257.0
2011-06-29,995353.0
2011-06-30,1000537.0
2011-07-01,1024729.0
2011-07-05,1044409.0
2011-07-06,1051833.0
2011-07-07,1069145.0
2011-07-08,1077145.0
2011-07-11,1058969.0
2011-07-12,1058169.0
2011-07-13,1071769.0
2011-07-14,1070969.0
2011-07-15,1093753.0
2011-07-18,1122041.0
2011-07-19,1131769.0
2011-07-20,1163801.0
2011-07-21,1165017.0
2011-07-22,1184185.0
2011-07-25,1200761.0
2011-07-26,1216409.0
2011-07-27,1181913.0
2011-07-28,1179449.0
2011-07-29,1175193.0
2011-08-01,1195161.0
2011-08-02,1170201.0
2011-08-03,1181849.0
2011-08-04,1133433.0
2011-08-05,1121465.0
2011-08-08,1056441.0
2011-08-09,1122713.0
2011-08-10,1088507.0
2011-08-11,1121100.6
2011-08-12,1131596.6
2011-08-15,1152044.6
2011-08-16,1142700.6
2011-08-17,1142572.6
2011-08-18,1096748.6
2011-08-19,1064812.6
2011-08-22,1066124.6
2011-08-23,1120780.6
2011-08-24,1129004.6
2011-08-25,1121164.6
2011-08-26,1152588.6
2011-08-29,1172940.6
2011-08-30,1173004.6
2011-08-31,1156556.6
2011-09-01,1144460.6
2011-09-02,1122220.6
2011-09-06,1140364.6
2011-09-07,1153708.6
2011-09-08,1154380.6
2011-09-09,1133164.6
2011-09-12,1141004.6
2011-09-13,1155916.6
2011-09-14,1170828.6
2011-09-15,1182476.6
2011-09-16,1206508.6
2011-09-19,1241964.6
2011-09-20,1247756.6
2011-09-21,1243596.6
2011-09-22,1210700.6
2011-09-23,1218604.6
2011-09-26,1215020.6
2011-09-27,1202540.6
2011-09-28,1195372.6
2011-09-29,1174860.6
2011-09-30,1145388.6
2011-10-03,1123980.6
2011-10-04,1117292.6
2011-10-05,1135596.6
2011-10-06,1132812.6
2011-10-07,1108684.6
2011-10-10,1169260.6
2011-10-11,1205836.6
2011-10-12,1211884.6
2011-10-13,1231756.6
2011-10-14,1275020.6
2011-10-17,1268588.6
2011-10-18,1275756.6
2011-10-19,1200524.6
2011-10-20,1189964.6
2011-10-21,1182188.6
2011-10-24,1223308.6
2011-10-25,1197804.6
2011-10-26,1206828.6
2011-10-27,1219852.6
2011-10-28,1220684.6
2011-10-31,1220140.6
2011-11-01,1193772.6
2011-11-02,1196652.6
2011-11-03,1214700.6
2011-11-04,1205676.6
2011-11-07,1204044.6
2011-11-08,1224748.6
2011-11-09,1189868.6
2011-11-10,1157804.6
2011-11-11,1155916.6
2011-11-14,1138828.6
2011-11-15,1169324.6
2011-11-16,1156396.6
2011-11-17,1132940.6
2011-11-18,1125068.6
2011-11-21,1106156.6
2011-11-22,1130060.6
2011-11-23,1099724.6
2011-11-25,1088844.6
2011-11-28,1128812.6
2011-11-29,1119500.6
2011-11-30,1148204.6
2011-12-01,1166444.6
2011-12-02,1172076.6
2011-12-05,1182636.6
2011-12-06,1176076.6
2011-12-07,1170156.6
2011-12-08,1175148.6
2011-12-09,1184588.6
2011-12-12,1178892.6
2011-12-13,1169260.6
2011-12-14,1141772.6
